city,district,street,place,location,remark,source,link,is_today,title,text,province
来宾,兴宾区,,西山路古三安置小区,"109.213927,23.745069",,广西新闻网,https://mp.weixin.qq.com/s/bDY_tLAOKtfouxq2EisYbw,0,,,广西省
来宾,兴宾区,,古三路,"109.226957,23.741162",,广西新闻网,https://mp.weixin.qq.com/s/bDY_tLAOKtfouxq2EisYbw,0,,,广西省
来宾,兴宾区,,城厢镇泗贯村委泗贯村,"109.247284,23.735484",,广西新闻网,https://mp.weixin.qq.com/s/bDY_tLAOKtfouxq2EisYbw,0,,,广西省
南宁,西乡塘区,,北大北路25号梦泽园小区,"108.301027,22.823375",,广西新闻网,https://mp.weixin.qq.com/s/Zdmaa1kmqYMoB6xkFCpkiQ,0,,,广西省
南宁,西乡塘区,,大学东路118号,"108.284551,22.834439",,广西新闻网,https://mp.weixin.qq.com/s/nCz7_mN8s0wERezwMWzYkg,0,,,广西省
南宁,马山县,,金钗镇乐江村塘乐屯区,"108.43742,23.995598",,广西新闻网,https://mp.weixin.qq.com/s/Zdmaa1kmqYMoB6xkFCpkiQ,0,,,广西省
南宁,江南区,,白沙大道19号金湾花城,"108.328161,22.781548",,广西新闻网,https://mp.weixin.qq.com/s/qsbIODI2G57axt9zr86eRg,0,,,广西省
南宁,邕宁区,,新邕路198号君华锦云小区,"108.478625,22.782473",,广西新闻网,https://mp.weixin.qq.com/s/qsbIODI2G57axt9zr86eRg,0,,,广西省
南宁,邕宁区,,中和镇祥旦村,"108.762973,22.70958",,广西新闻网,https://mp.weixin.qq.com/s/qsbIODI2G57axt9zr86eRg,0,,,广西省
南宁,良庆区,,良庆镇天誉城,"108.429411,22.75796",,广西新闻网,https://mp.weixin.qq.com/s/qsbIODI2G57axt9zr86eRg,0,,,广西省
南宁,良庆区,,五象大道光明澜湾九里,"108.39869,22.763099",,广西新闻网,https://mp.weixin.qq.com/s/LcR9UuoA-NO5Gx3AOYw5cQ,0,,,广西省
南宁,隆安县,,那桐镇上邓村花路屯,"107.86722,23.038566",,广西新闻网,https://mp.weixin.qq.com/s/qsbIODI2G57axt9zr86eRg,0,,,广西省
南宁,隆安县,,那桐镇那门村平安屯,"107.884526,23.048062",,广西新闻网,https://mp.weixin.qq.com/s/qsbIODI2G57axt9zr86eRg,0,,,广西省
南宁,隆安县,,城厢镇城西路25号,"107.687546,23.174204",,广西新闻网,https://mp.weixin.qq.com/s/qsbIODI2G57axt9zr86eRg,0,,,广西省
南宁,横县,,六景镇八联谷闭村,"108.880878,22.875753",,广西新闻网,https://mp.weixin.qq.com/s/qsbIODI2G57axt9zr86eRg,0,,,广西省
南宁,青秀区,,中山街道黄屋坡34-1号,"108.345389,22.798126",,广西新闻网,https://mp.weixin.qq.com/s/8SeW6vjbDdYYbit8M7L32g,0,,,广西省
南宁,青秀区,,津头村覃谢屋10号,"108.348821,22.794143",,广西新闻网,https://mp.weixin.qq.com/s/8SeW6vjbDdYYbit8M7L32g,0,,,广西省
南宁,青秀区,,仙葫大道天池山小区,"108.460631,22.812573",,广西新闻网,https://mp.weixin.qq.com/s/Zdmaa1kmqYMoB6xkFCpkiQ,0,,,广西省
南宁,青秀区,,佛子岭路21号,"108.407649,22.83366",,广西新闻网,https://mp.weixin.qq.com/s/nCz7_mN8s0wERezwMWzYkg,0,,,广西省
南宁,青秀区,,长湖路埌东2组A区47栋,"108.373138,22.824133",,广西新闻网,https://mp.weixin.qq.com/s/nCz7_mN8s0wERezwMWzYkg,0,,,广西省
南宁,青秀区,,民族大道168号翡翠园小区,"108.411144,22.810881",,广西新闻网,https://mp.weixin.qq.com/s/yVDG6TXMT1Zzh19_I16RIA,1,,,广西省
南宁,青秀区,,星湖路北一里民语委小区,"108.340342,22.810322",,广西新闻网,https://mp.weixin.qq.com/s/qsbIODI2G57axt9zr86eRg,0,,,广西省
南宁,青秀区,,东葛路159号景晖花园,"108.371363,22.832343",,广西新闻网,https://mp.weixin.qq.com/s/qsbIODI2G57axt9zr86eRg,0,,,广西省
南宁,青秀区,,竹溪大道73号领东尚层,"108.373752,22.805989",,广西新闻网,https://mp.weixin.qq.com/s/qsbIODI2G57axt9zr86eRg,0,,,广西省
南宁,青秀区,,星湖路南一里一巷18号单位住宅小区,"108.353033,22.816159",,广西新闻网,https://mp.weixin.qq.com/s/qsbIODI2G57axt9zr86eRg,0,,,广西省
南宁,青秀区,,青秀区津头街道教育路7号,"108.35955,22.798877",,广西新闻网,https://mp.weixin.qq.com/s/qsbIODI2G57axt9zr86eRg,0,,,广西省
南宁,青秀区,,长湖路15号中鼎温馨家园,"108.366215,22.827439",,广西新闻网,https://mp.weixin.qq.com/s/qsbIODI2G57axt9zr86eRg,0,,,广西省
桂林,临桂区,,临桂镇,"110.186695,25.278856",,广西新闻网,https://mp.weixin.qq.com/s/yVDG6TXMT1Zzh19_I16RIA,1,,,广西省
