city,district,street,place,location,remark,source,link,is_today,title,text,province
齐齐哈尔,甘南县,,蒸得香餐馆,"123.957722,47.329416",,黑龙江日报,https://mp.weixin.qq.com/s/oMM7kY6sk29kXYE_NyqfWQ,0,,,黑龙江省
齐齐哈尔,甘南县,,忆乡旅店,"123.951282,47.345443",,黑龙江日报,https://mp.weixin.qq.com/s/oMM7kY6sk29kXYE_NyqfWQ,0,,,黑龙江省
齐齐哈尔,甘南县,,齐泰药店,"124.25464,48.013632",,黑龙江日报,https://mp.weixin.qq.com/s/oMM7kY6sk29kXYE_NyqfWQ,0,,,黑龙江省
齐齐哈尔,甘南县,,永安市场,"123.951784,47.34559",,黑龙江日报,https://mp.weixin.qq.com/s/oMM7kY6sk29kXYE_NyqfWQ,0,,,黑龙江省
齐齐哈尔,甘南县,,天泽超市,"123.506603,47.918647",,黑龙江日报,https://mp.weixin.qq.com/s/oMM7kY6sk29kXYE_NyqfWQ,0,,,黑龙江省
齐齐哈尔,甘南县,,东市场菜店,"123.964935,47.352745",,黑龙江日报,https://mp.weixin.qq.com/s/oMM7kY6sk29kXYE_NyqfWQ,0,,,黑龙江省
齐齐哈尔,甘南县,,甘南党校,"123.501104,47.930374",,黑龙江日报,https://mp.weixin.qq.com/s/oMM7kY6sk29kXYE_NyqfWQ,0,,,黑龙江省
齐齐哈尔,甘南县,,木材西大门小二楼,,,黑龙江日报,https://mp.weixin.qq.com/s/oMM7kY6sk29kXYE_NyqfWQ,0,,,黑龙江省
齐齐哈尔,甘南县,,龙福嘉园6号楼,"123.510701,47.922278",,黑龙江发布,https://m.weibo.cn/3950759014/4470714969436000,0,,,黑龙江省
齐齐哈尔,龙沙区,,大润发龙沙店,"123.974417,47.346232",,黑龙江发布,https://m.weibo.cn/3950759014/4470360261214454,0,,,黑龙江省
齐齐哈尔,龙沙区,,领航国际,"123.958429,47.316056",,黑龙江日报,https://mp.weixin.qq.com/s/oMM7kY6sk29kXYE_NyqfWQ,0,,,黑龙江省
齐齐哈尔,龙沙区,,公园社区新特药旁宾馆,"123.962255,47.30972",,黑龙江日报,https://mp.weixin.qq.com/s/oMM7kY6sk29kXYE_NyqfWQ,0,,,黑龙江省
齐齐哈尔,龙沙区,,安顺小区集资楼,"123.924112,47.331722",,黑龙江日报,https://mp.weixin.qq.com/s/oMM7kY6sk29kXYE_NyqfWQ,0,,,黑龙江省
齐齐哈尔,龙沙区,,江安街道,"123.926094,47.325951",,齐齐哈尔新闻网,https://m.weibo.cn/2375104471/4468572786783849,1,,,黑龙江省
齐齐哈尔,龙沙区,,湖滨街道锦江阁二期23号楼1门,"123.935115,47.343181",,齐齐哈尔新闻网,https://m.weibo.cn/2375104471/4468572786783849,1,,,黑龙江省
齐齐哈尔,龙沙区,,彩虹街道谊联名居2号楼,"123.966583,47.332922",,黑龙江发布,https://m.weibo.cn/3950759014/4470360261214454,0,,,黑龙江省
齐齐哈尔,龙沙区,,五福市场,"123.963579,47.334868",,黑龙江发布,https://m.weibo.cn/3950759014/4470360261214454,0,,,黑龙江省
佳木斯,富锦市,,跃彩网吧,,,佳木斯日报,https://mp.weixin.qq.com/s/fkI-uTDoTQWu15jilFtYKQ,0,,,黑龙江省
佳木斯,富锦市,,兴隆岗镇兴胜村,"132.561497,46.967181",,佳木斯日报,https://mp.weixin.qq.com/s/fkI-uTDoTQWu15jilFtYKQ,0,,,黑龙江省
佳木斯,富锦市,,头林镇双福村,"132.263163,47.036013",,佳木斯日报,https://mp.weixin.qq.com/s/fkI-uTDoTQWu15jilFtYKQ,0,,,黑龙江省
佳木斯,桦川县,,四马架乡光复村,"130.68568,46.73799",,佳木斯日报,https://mp.weixin.qq.com/s/fkI-uTDoTQWu15jilFtYKQ,1,,,黑龙江省
佳木斯,桦川县,,翠翠美容院,"130.724342,47.017549",,佳木斯日报,https://mp.weixin.qq.com/s/fkI-uTDoTQWu15jilFtYKQ,1,,,黑龙江省
佳木斯,桦川县,,艺茗发乡,"130.72404,47.01749",,佳木斯日报,https://mp.weixin.qq.com/s/fkI-uTDoTQWu15jilFtYKQ,1,,,黑龙江省
佳木斯,桦川县,,悦来镇中和村,"130.65486,47.012483",,佳木斯日报,https://mp.weixin.qq.com/s/fkI-uTDoTQWu15jilFtYKQ,0,,,黑龙江省
佳木斯,桦川县,,欧克一百汉堡店,"130.728122,47.026374",,佳木斯日报,https://mp.weixin.qq.com/s/fkI-uTDoTQWu15jilFtYKQ,0,,,黑龙江省
佳木斯,桦川县,,曲淑萍内科诊所,,,佳木斯日报,https://mp.weixin.qq.com/s/fkI-uTDoTQWu15jilFtYKQ,0,,,黑龙江省
佳木斯,桦川县,,邵丽美容院,,,佳木斯日报,https://mp.weixin.qq.com/s/fkI-uTDoTQWu15jilFtYKQ,0,,,黑龙江省
佳木斯,桦川县,,福顺康宁小区,"130.728867,47.022969",,黑龙江发布,https://m.weibo.cn/3950759014/4470839476592019,0,,,黑龙江省
佳木斯,桦川县,,曹家大院,"130.729002,47.018792",,佳木斯日报,https://mp.weixin.qq.com/s/fkI-uTDoTQWu15jilFtYKQ,1,,,黑龙江省
佳木斯,桦川县,,万福园超市,"130.725916,47.025557",,佳木斯日报,https://mp.weixin.qq.com/s/fkI-uTDoTQWu15jilFtYKQ,1,,,黑龙江省
佳木斯,桦川县,,易百汇小区,"130.726466,47.020778",,佳木斯日报,https://mp.weixin.qq.com/s/fkI-uTDoTQWu15jilFtYKQ,1,,,黑龙江省
佳木斯,桦川县,,健晟星期天,"130.7301,47.01496",,佳木斯日报,https://mp.weixin.qq.com/s/fkI-uTDoTQWu15jilFtYKQ,1,,,黑龙江省
佳木斯,同江市,,怡园小区,"133.65916,47.88764",,佳木斯日报,https://mp.weixin.qq.com/s/fkI-uTDoTQWu15jilFtYKQ,1,,,黑龙江省
佳木斯,前进区,,长安东路131号小酒喔直供东城领秀店,"130.385968,46.820442",,佳木斯日报,https://mp.weixin.qq.com/s/fkI-uTDoTQWu15jilFtYKQ,0,,,黑龙江省
佳木斯,前进区,,升平路奋斗生鲜超市,"130.384984,46.815473",,佳木斯市应对新型冠状病毒感染肺炎疫情工作指挥部,https://mp.weixin.qq.com/s/fkI-uTDoTQWu15jilFtYKQ,0,,,黑龙江省
黑河,北安市,,步行街东北亚商场,"126.517564,48.249575",,黑龙江发布,https://m.weibo.cn/3950759014/4471045853174006,0,,,黑龙江省
黑河,北安市,,步行街北方商城,"126.515507,48.243984",,黑龙江发布,https://m.weibo.cn/3950759014/4471045853174006,0,,,黑龙江省
黑河,北安市,,北安场局医院南侧一壶老酒饭店,"126.518914,48.254006",,黑龙江发布,https://m.weibo.cn/3950759014/4471045853174006,0,,,黑龙江省
黑河,北安市,,大润发,"126.5169,48.246188",,黑龙江发布,https://m.weibo.cn/status/4471045853174006?,1,,,黑龙江省
黑河,五大连池市,,沾河林业局华德超市,"126.627295,48.644371",,黑龙江发布,https://m.weibo.cn/3950759014/4470317391165095,0,,,黑龙江省
黑河,五大连池市,,沾河林业局和谐小区1号楼,"126.626756,48.644311",,黑龙江发布,https://m.weibo.cn/3950759014/4470317391165095,0,,,黑龙江省
黑河,五大连池市,,沾河林业局惠民小区14号楼,"126.632583,48.642826",,黑龙江发布,https://m.weibo.cn/3950759014/4470317391165095,0,,,黑龙江省
黑河,五大连池市,,沾河林业局红旗大街彪子超市,"126.622007,48.644917",,黑龙江发布,https://m.weibo.cn/3950759014/4470317391165095,0,,,黑龙江省
黑河,五大连池市,,沾河林业局北岗缘客隆超市,"126.62384,48.640508",,黑龙江发布,https://m.weibo.cn/3950759014/4471045853174006,0,,,黑龙江省
黑河,五大连池市,,沾河林业局新龙丰超市,"126.638764,48.651219",,黑龙江发布,https://m.weibo.cn/3950759014/4471045853174006,0,,,黑龙江省
黑河,五大连池市,,沾河林业局东来超市,"126.638482,48.644749",,黑龙江发布,https://m.weibo.cn/3950759014/4471045853174006,0,,,黑龙江省
黑河,五大连池市,,沾河林业局第一中学,"126.649454,48.660457",,黑龙江发布,https://m.weibo.cn/3950759014/4471045853174006,0,,,黑龙江省
黑河,五大连池市,,中兴小区4号楼,"126.704538,48.661314",,黑龙江发布,https://m.weibo.cn/3950759014/4471045853174006,0,,,黑龙江省
黑河,五大连池市,,沾河林业局红旗东区17号楼,"126.623839,48.64075",,黑龙江发布,https://m.weibo.cn/3950759014/4470317391165095,0,,,黑龙江省
七台河,桃山区,,育才苑,"131.02008,45.779087",,黑龙江日报,https://mp.weixin.qq.com/s/J6VUr0aJBayu2zEZBjyINw,0,,,黑龙江省
七台河,桃山区,,大润发,"131.011822,45.779023",,大庆日报,https://mp.weixin.qq.com/s/vLLFWKXKGM3mzuS2RyXTig,1,,,黑龙江省
七台河,桃山区,,肯德基,"131.01185,45.778686",,大庆日报,https://mp.weixin.qq.com/s/vLLFWKXKGM3mzuS2RyXTig,1,,,黑龙江省
七台河,桃山区,,鸿福家园小区,"131.027453,45.763669",,大庆日报,https://mp.weixin.qq.com/s/vLLFWKXKGM3mzuS2RyXTig,0,,,黑龙江省
七台河,桃山区,,旭日小区,"131.020106,45.780110",,大庆日报,https://mp.weixin.qq.com/s/vLLFWKXKGM3mzuS2RyXTig,0,,,黑龙江省
七台河,桃山区,,银泉小区,"130.996098,45.805216",,大庆日报,https://mp.weixin.qq.com/s/vLLFWKXKGM3mzuS2RyXTig,0,,,黑龙江省
七台河,桃山区,,电厂小区,"131.017194,45.757373",,大庆日报,https://mp.weixin.qq.com/s/vLLFWKXKGM3mzuS2RyXTig,0,,,黑龙江省
七台河,桃山区,,市人民医院家属楼,"131.012696,45.775921",,七台河发布,https://mp.weixin.qq.com/s/UcuvS_99UiPP3NIW4qSe6w,0,,,黑龙江省
七台河,桃山区,,教师公寓,"131.00548,45.774084",,七台河发布,https://mp.weixin.qq.com/s/UcuvS_99UiPP3NIW4qSe6w,0,,,黑龙江省
七台河,茄子河区,,水木丽都1-4门商服,"131.039075,45.871388",,黑龙江日报,https://mp.weixin.qq.com/s/J6VUr0aJBayu2zEZBjyINw,0,,,黑龙江省
七台河,勃利县,,西街1委,"130.571959,45.755667",,大庆日报,https://mp.weixin.qq.com/s/vLLFWKXKGM3mzuS2RyXTig,0,,,黑龙江省
七台河,勃利县,,世纪新村小区,"130.566591,45.744301",,大庆日报,https://mp.weixin.qq.com/s/vLLFWKXKGM3mzuS2RyXTig,0,,,黑龙江省
七台河,新兴区,,北岸新城,"130.957924,45.801548",,大庆日报,https://mp.weixin.qq.com/s/vLLFWKXKGM3mzuS2RyXTig,0,,,黑龙江省
七台河,勃利县城,,西街世纪新村小区,,,七台河日报,,0,,,黑龙江省
鹤岗,工农区,,艺之剪理发店,"130.272278,47.330734",,鹤岗市卫健委,https://mp.weixin.qq.com/s/SymB2XfktCGwnHD6ptkHIA,0,,,黑龙江省
鹤岗,工农区,,北四道街168小牛肉烧烤,"130.277264,47.33721",,鹤岗市卫健委,https://mp.weixin.qq.com/s/SymB2XfktCGwnHD6ptkHIA,0,,,黑龙江省
鹤岗,工农区,,昌盛小区琳琅食杂店,"130.289584,47.333725",,鹤岗市卫健委,https://mp.weixin.qq.com/s/SymB2XfktCGwnHD6ptkHIA,0,,,黑龙江省
鹤岗,工农区,,金广商贸有限公司,"130.282562,47.333276",,鹤岗市卫健委,https://mp.weixin.qq.com/s/SymB2XfktCGwnHD6ptkHIA,0,,,黑龙江省
鹤岗,工农区,,时代广场小家电区,"130.290079,47.331872",,鹤岗市卫健委,https://mp.weixin.qq.com/s/SymB2XfktCGwnHD6ptkHIA,1,,,黑龙江省
鹤岗,工农区,,上海滩洗浴中心,"130.284388,47.330791",,鹤岗市卫健委,https://mp.weixin.qq.com/s/SymB2XfktCGwnHD6ptkHIA,1,,,黑龙江省
鹤岗,工农区,,宝视达眼镜店,"130.283262,47.334712",,鹤岗市卫健委,https://mp.weixin.qq.com/s/SymB2XfktCGwnHD6ptkHIA,1,,,黑龙江省
鹤岗,工农区,,老何太太肉串店,"130.290657,47.331324",,鹤岗市卫健委,https://mp.weixin.qq.com/s/SymB2XfktCGwnHD6ptkHIA,1,,,黑龙江省
鹤岗,工农区,,比优特旗舰店,"130.280286,47.335918",,鹤岗市卫健委,https://mp.weixin.qq.com/s/SymB2XfktCGwnHD6ptkHIA,0,,,黑龙江省
鹤岗,工农区,,宇龙社区,"130.283317,47.332687",,鹤岗市卫健委,https://mp.weixin.qq.com/s/SymB2XfktCGwnHD6ptkHIA,0,,,黑龙江省
鹤岗,工农区,,红旗街道春晖社区,"130.271224,47.307083",,鹤岗市卫健委,https://mp.weixin.qq.com/s/qp896YSiMMH934gm09LaQA,0,,,黑龙江省
鹤岗,兴安区,,大陆南小区B17栋,"130.270556,47.2863",,鹤岗市卫健委,https://mp.weixin.qq.com/s/qp896YSiMMH934gm09LaQA,0,,,黑龙江省
双鸭山,友谊县,,群乐药店,"131.806047,46.776621",,大庆日报,https://mp.weixin.qq.com/s/vLLFWKXKGM3mzuS2RyXTig,1,,,黑龙江省
双鸭山,友谊县,,邮政街农贸市场东侧康宾楼,"131.808643,46.771548",,大庆日报,https://mp.weixin.qq.com/s/vLLFWKXKGM3mzuS2RyXTig,1,,,黑龙江省
双鸭山,友谊县,,隆城花园,"131.809564,46.779236",,大庆日报,https://mp.weixin.qq.com/s/vLLFWKXKGM3mzuS2RyXTig,1,,,黑龙江省
双鸭山,友谊县,,时代新城一期鑫乐药店,"131.801421,46.769886",,大庆日报,https://mp.weixin.qq.com/s/vLLFWKXKGM3mzuS2RyXTig,1,,,黑龙江省
双鸭山,友谊县,,华兴综合楼,"131.81398,46.773086",,大庆日报,https://mp.weixin.qq.com/s/vLLFWKXKGM3mzuS2RyXTig,1,,,黑龙江省
双鸭山,友谊县,,博物馆滑雪场,"131.802845,46.774538",,大庆日报,https://mp.weixin.qq.com/s/vLLFWKXKGM3mzuS2RyXTig,1,,,黑龙江省
双鸭山,友谊县,,七分场永福小区1期,"131.795892,46.720176",,大庆日报,https://mp.weixin.qq.com/s/vLLFWKXKGM3mzuS2RyXTig,1,,,黑龙江省
双鸭山,友谊县,,哈东祥金店,"131.815416,46.779463",,双鸭山日报,https://mp.weixin.qq.com/s/pf-ISKMDqKwnItqQfVV5FQ,1,,,黑龙江省
双鸭山,友谊县,,洪瑞药店,"131.815357,46.782161",,双鸭山日报,https://mp.weixin.qq.com/s/pf-ISKMDqKwnItqQfVV5FQ,1,,,黑龙江省
双鸭山,友谊县,,四委平房,"131.482956,46.53934",,大庆日报,https://mp.weixin.qq.com/s/vLLFWKXKGM3mzuS2RyXTig,0,,,黑龙江省
双鸭山,友谊县,,农贸市场,"131.80861,46.772063",,大庆日报,https://mp.weixin.qq.com/s/vLLFWKXKGM3mzuS2RyXTig,1,,,黑龙江省
双鸭山,友谊县,,回春堂药店,"131.815815,46.780816",,大庆日报,https://mp.weixin.qq.com/s/vLLFWKXKGM3mzuS2RyXTig,1,,,黑龙江省
双鸭山,友谊县,,翰景华庭,"131.819877,46.784652",,大庆日报,https://mp.weixin.qq.com/s/vLLFWKXKGM3mzuS2RyXTig,1,,,黑龙江省
双鸭山,友谊县,,百果园超市,"131.815578,46.78176",,双鸭山发布,https://mp.weixin.qq.com/s/2dTwomrclr3WE0QbXwsk0Q,0,,,黑龙江省
双鸭山,友谊县,,长寿堂药店,"131.817433,46.779718",,大庆日报,https://mp.weixin.qq.com/s/vLLFWKXKGM3mzuS2RyXTig,1,,,黑龙江省
双鸭山,友谊县,,小荷塘主题火锅,"131.809426,46.776955",,东北网,https://mp.weixin.qq.com/s/2dTwomrclr3WE0QbXwsk0Q,0,,,黑龙江省
双鸭山,友谊县,,人和小区,"131.813793,46.784855",,大庆日报,https://mp.weixin.qq.com/s/vLLFWKXKGM3mzuS2RyXTig,1,,,黑龙江省
双鸭山,友谊县,,小三毛烧烤,"131.812702,46.775228",,双鸭山发布,https://mp.weixin.qq.com/s/2dTwomrclr3WE0QbXwsk0Q,0,,,黑龙江省
双鸭山,友谊县,,友谊农场二分场十四连,"131.817357,46.787173",,大庆日报,https://mp.weixin.qq.com/s/vLLFWKXKGM3mzuS2RyXTig,1,,,黑龙江省
双鸭山,友谊县,,和盛隆超市,"131.818739,46.781111",,双鸭山发布,https://mp.weixin.qq.com/s/2dTwomrclr3WE0QbXwsk0Q,0,,,黑龙江省
双鸭山,友谊县,,时代新城一期9号楼四单元,"131.797414,46.770743",,双鸭山日报,https://mp.weixin.qq.com/s/pf-ISKMDqKwnItqQfVV5FQ,0,,,黑龙江省
双鸭山,友谊县,,经济适用房1号楼2单元,"131.81431,46.776892",,双鸭山日报,https://mp.weixin.qq.com/s/pf-ISKMDqKwnItqQfVV5FQ,0,,,黑龙江省
双鸭山,友谊县,,和谐福园10号楼7单元,"131.810196,46.776657",,双鸭山日报,https://mp.weixin.qq.com/s/pf-ISKMDqKwnItqQfVV5FQ,0,,,黑龙江省
双鸭山,友谊县,,华瑞园别墅,"131.786993,46.762487",,大庆日报,https://mp.weixin.qq.com/s/vLLFWKXKGM3mzuS2RyXTig,0,,,黑龙江省
双鸭山,友谊县,,宝盛超市,"131.80874,46.771514",,大庆日报,https://mp.weixin.qq.com/s/vLLFWKXKGM3mzuS2RyXTig,0,,,黑龙江省
双鸭山,宝清县,,宝清镇中央大街中央街公寓,"132.226689,46.334661",,双鸭山发布,https://mp.weixin.qq.com/s/1J8vS652bJHxAGGzz4kWDw,0,,,黑龙江省
双鸭山,宝清县,,宝清镇和平里小区,"132.204828,46.334223",,双鸭山发布,https://mp.weixin.qq.com/s/1J8vS652bJHxAGGzz4kWDw,0,,,黑龙江省
双鸭山,尖山区,,长虹小区11栋3单元,"131.148266,46.642816",,双鸭山日报,https://mp.weixin.qq.com/s/pf-ISKMDqKwnItqQfVV5FQ,0,,,黑龙江省
双鸭山,四方台区,,为民时代新城小区,"131.338624,46.596021",,双鸭山日报,https://mp.weixin.qq.com/s/pf-ISKMDqKwnItqQfVV5FQ,0,,,黑龙江省
双鸭山,集贤县,,腰屯乡明星村,"131.414627,46.821419",,双鸭山日报,https://mp.weixin.qq.com/s/pf-ISKMDqKwnItqQfVV5FQ,0,,,黑龙江省
双鸭山,集贤县,,福利农民城,"131.141503,46.722309",,大庆日报,https://mp.weixin.qq.com/s/vLLFWKXKGM3mzuS2RyXTig,1,,,黑龙江省
绥化,庆安县,,恒源三区,"127.52201,46.886768",,绥化日报,https://mp.weixin.qq.com/s/ZW-5Gu2o099PWgBAOQw8fw,0,,,黑龙江省
绥化,庆安县,,百盛家园小区,"127.523406,46.880642",,绥化日报,https://mp.weixin.qq.com/s/ZW-5Gu2o099PWgBAOQw8fw,0,,,黑龙江省
绥化,庆安县,,恒顺嘉园小区,"127.503942,46.883255",,哈尔滨日报,https://mp.weixin.qq.com/s/RgetAznuG2As04bhnktweg,1,,,黑龙江省
绥化,北林区,,福乾一期,"126.976214,46.653352",,绥化日报,https://mp.weixin.qq.com/s/ZW-5Gu2o099PWgBAOQw8fw,0,,,黑龙江省
绥化,北林区,,广安西街人寿保险综合楼,"126.991059,46.629214",,绥化日报,https://mp.weixin.qq.com/s/ZW-5Gu2o099PWgBAOQw8fw,0,,,黑龙江省
绥化,北林区,,铁路司机学校家属楼,"127.003184,46.625802",,绥化日报,https://mp.weixin.qq.com/s/ZW-5Gu2o099PWgBAOQw8fw,0,,,黑龙江省
绥化,北林区,,祥瑞新城西区,"126.993386,46.627699",,绥化日报,https://mp.weixin.qq.com/s/ZW-5Gu2o099PWgBAOQw8fw,0,,,黑龙江省
绥化,北林区,,华德秀府楼下三精药店,"126.968118,46.655906",,绥化日报,https://mp.weixin.qq.com/s/LjQVUGx-OotPnHl1T73MAg,1,,,黑龙江省
绥化,北林区,,绥胜满族镇胜利三村,"126.789022,46.543305",,绥化日报,https://mp.weixin.qq.com/s/DP0EHaeVT_LHRjOmkkkMTQ,1,,,黑龙江省
绥化,北林区,,北五路铁路家属楼,"127.015831,46.63682",,绥化日报,https://mp.weixin.qq.com/s/ZW-5Gu2o099PWgBAOQw8fw,0,,,黑龙江省
绥化,北林区,,大福和城,"126.989909,46.645667",,绥化日报,https://mp.weixin.qq.com/s/ZW-5Gu2o099PWgBAOQw8fw,0,,,黑龙江省
绥化,北林区,,福顺家园,"126.980912,46.645949",,绥化日报,https://mp.weixin.qq.com/s/ZW-5Gu2o099PWgBAOQw8fw,0,,,黑龙江省
绥化,北林区,,正大胡同华建家属楼,,,绥化日报,https://mp.weixin.qq.com/s/ZW-5Gu2o099PWgBAOQw8fw,0,,,黑龙江省
绥化,北林区,,绥都府,"126.966743,46.650625",,绥化日报,https://mp.weixin.qq.com/s/ZW-5Gu2o099PWgBAOQw8fw,0,,,黑龙江省
绥化,北林区,,北三路嘉兴花园,"127.000278,46.646103",,绥化日报,https://mp.weixin.qq.com/s/ZW-5Gu2o099PWgBAOQw8fw,0,,,黑龙江省
绥化,北林区,,顺业家园,"127.017314,46.640284",,绥化日报,https://mp.weixin.qq.com/s/ZW-5Gu2o099PWgBAOQw8fw,0,,,黑龙江省
绥化,安达市,,鸿福家园南区,"125.349239,46.414432",,大庆日报,https://mp.weixin.qq.com/s/vLLFWKXKGM3mzuS2RyXTig,1,,,黑龙江省
绥化,安达市,,利鑫名苑,"125.338113,46.419385",,大庆日报,https://mp.weixin.qq.com/s/vLLFWKXKGM3mzuS2RyXTig,1,,,黑龙江省
绥化,安达市,,七道街仁和家园,"126.115768,46.683262",,大庆日报,https://mp.weixin.qq.com/s/vLLFWKXKGM3mzuS2RyXTig,0,,,黑龙江省
绥化,安达市,,益城小区,"125.342416,46.419258",,大庆日报,https://mp.weixin.qq.com/s/vLLFWKXKGM3mzuS2RyXTig,0,,,黑龙江省
绥化,兰西县,,临江镇春河村焦家岗屯,"126.425287,46.505774",,大庆日报,https://mp.weixin.qq.com/s/vLLFWKXKGM3mzuS2RyXTig,1,,,黑龙江省
绥化,兰西县,,平山镇复兴村,"126.112256,46.392659",,黑龙江日报,https://mp.weixin.qq.com/s/NgVs3WaxLn4gErwEjJWSMw,0,,,黑龙江省
绥化,兰西县,,临江镇卫生院,"126.477956,46.449143",,大庆日报,https://mp.weixin.qq.com/s/vLLFWKXKGM3mzuS2RyXTig,1,,,黑龙江省
绥化,兰西县,,临江镇井才超市,"126.455546,46.432917",,大庆日报,https://mp.weixin.qq.com/s/vLLFWKXKGM3mzuS2RyXTig,0,,,黑龙江省
绥化,绥棱县,,阁山乡三合村,"127.334262,47.28717",,大庆日报,https://mp.weixin.qq.com/s/vLLFWKXKGM3mzuS2RyXTig,1,,,黑龙江省
绥化,绥棱县,,延边饭店,"127.109547,47.24389",,绥化日报,https://mp.weixin.qq.com/s/LjQVUGx-OotPnHl1T73MAg,1,,,黑龙江省
绥化,绥棱县,,绥棱林业局润森小区,"127.108243,47.256191",,大庆日报,https://mp.weixin.qq.com/s/vLLFWKXKGM3mzuS2RyXTig,1,,,黑龙江省
绥化,绥棱县,,金兰市场,"127.104562,47.455876",,大庆日报,https://mp.weixin.qq.com/s/vLLFWKXKGM3mzuS2RyXTig,0,,,黑龙江省
绥化,绥棱县,,乐购超市,"127.115705,47.241377",,大庆日报,https://mp.weixin.qq.com/s/vLLFWKXKGM3mzuS2RyXTig,0,,,黑龙江省
绥化,绥棱县,,林翠小区,"127.101721,47.258038",,大庆日报,https://mp.weixin.qq.com/s/vLLFWKXKGM3mzuS2RyXTig,0,,,黑龙江省
绥化,绥棱县,,阳光华辰超市,"127.120789,47.241747",,大庆日报,https://mp.weixin.qq.com/s/vLLFWKXKGM3mzuS2RyXTig,0,,,黑龙江省
绥化,绥棱县,,厦门花园A区,"127.118812,47.247252",,绥化日报,https://mp.weixin.qq.com/s/YAtZj0ysQ-9j1B7xDEuxHw,0,,,黑龙江省
绥化,肇东市,,人民公社饭店,"125.89524,46.036388",,黑龙江日报,https://mp.weixin.qq.com/s/n1DaDYlP_CoejJ1aKtAyrw,0,,,黑龙江省
大庆,让胡路区,,金刚山饭店,"125.11508,46.584573",,黑龙江日报,https://mp.weixin.qq.com/s/n1DaDYlP_CoejJ1aKtAyrw,0,,,黑龙江省
大庆,让胡路区,,阳光嘉城小区,"124.867733,46.626956",,黑龙江日报,https://mp.weixin.qq.com/s/n1DaDYlP_CoejJ1aKtAyrw,0,,,黑龙江省
大庆,让胡路区,,万达广场,"124.867525,46.624819",,黑龙江日报,https://mp.weixin.qq.com/s/n1DaDYlP_CoejJ1aKtAyrw,0,,,黑龙江省
大庆,让胡路区,,龙运宾馆,,,黑龙江日报,https://mp.weixin.qq.com/s/n1DaDYlP_CoejJ1aKtAyrw,0,,,黑龙江省
大庆,让胡路区,,万达永辉超市购物,"124.869432,46.624727",,黑龙江日报,https://mp.weixin.qq.com/s/n1DaDYlP_CoejJ1aKtAyrw,0,,,黑龙江省
大庆,让胡路区,,创业城,"124.885011,46.538148",,黑龙江日报,https://mp.weixin.qq.com/s/n1DaDYlP_CoejJ1aKtAyrw,0,,,黑龙江省
