city,district,street,place,location,remark,source,link,is_today,title,text,province
张家口,桥西区,,美居丽景小区,"114.864382,40.821224",,张家口发布,https://mp.weixin.qq.com/s?__biz=MzAwNjg3OTE4Ng==&mid=2247515156&idx=1&sn=21f4324a5d663fa92b936474b3100ada&chksm=9b045ea9ac73d7bf14585418731aa39c99d8de4dfa75e8ca1038b4f24bafd0ad0ab3f5cdd746&mpshare=1&scene=1&srcid=&sharer_sharetime=1581076487530&sharer_sh,1,,,河北省
承德,双桥区,,全季宾馆,"117.963534,40.959217",,河北日报,https://mp.weixin.qq.com/s/bxdWsKmH7pdyrzcKSWJ2gA,0,,,河北省
承德,双桥区,,巴蜀渔村,"117.946871,41.005129",,河北日报,https://mp.weixin.qq.com/s/bxdWsKmH7pdyrzcKSWJ2gA,0,,,河北省
邢台,广宗县,,和平路与复兴路交叉口恒昇商贸烟酒店,"115.140309,37.08214",,河北日报,https://mp.weixin.qq.com/s?__biz=MzA4NjUyMjMzMA==&mid=2650788957&idx=1&sn=d86b897d738dab5a2865f1f8593fe542&chksm=87cc14e8b0bb9dfeed22f33081f69742a1b7e04c4674444bba70c2bea233b115d115ada380d9&mpshare=1&scene=1&srcid=&sharer_sharetime=1580975167689&sharer_sh,0,,,河北省
邢台,广宗县,,钟永利家具店,"115.22596,37.061329",,河北日报,https://mp.weixin.qq.com/s?__biz=MzA4NjUyMjMzMA==&mid=2650788957&idx=1&sn=d86b897d738dab5a2865f1f8593fe542&chksm=87cc14e8b0bb9dfeed22f33081f69742a1b7e04c4674444bba70c2bea233b115d115ada380d9&mpshare=1&scene=1&srcid=&sharer_sharetime=1580975167689&sharer_sh,0,,,河北省
邢台,广宗县,,西行君之梦家纺门市,"114.911545,37.608265",,河北日报,https://mp.weixin.qq.com/s?__biz=MzA4NjUyMjMzMA==&mid=2650788957&idx=1&sn=d86b897d738dab5a2865f1f8593fe542&chksm=87cc14e8b0bb9dfeed22f33081f69742a1b7e04c4674444bba70c2bea233b115d115ada380d9&mpshare=1&scene=1&srcid=&sharer_sharetime=1580975167689&sharer_sh,0,,,河北省
邢台,广宗县,,诚信布业门市,"114.599908,37.029919",,河北日报,https://mp.weixin.qq.com/s?__biz=MzA4NjUyMjMzMA==&mid=2650788957&idx=1&sn=d86b897d738dab5a2865f1f8593fe542&chksm=87cc14e8b0bb9dfeed22f33081f69742a1b7e04c4674444bba70c2bea233b115d115ada380d9&mpshare=1&scene=1&srcid=&sharer_sharetime=1580975167689&sharer_sh,0,,,河北省
邢台,广宗县,,完美布艺家纺门市,"115.148927,37.068351",,河北日报,https://mp.weixin.qq.com/s?__biz=MzA4NjUyMjMzMA==&mid=2650788957&idx=1&sn=d86b897d738dab5a2865f1f8593fe542&chksm=87cc14e8b0bb9dfeed22f33081f69742a1b7e04c4674444bba70c2bea233b115d115ada380d9&mpshare=1&scene=1&srcid=&sharer_sharetime=1580975167689&sharer_sh,0,,,河北省
邢台,广宗县,,信天超市购物,"115.14413,37.074173",,河北日报,https://mp.weixin.qq.com/s?__biz=MzA4NjUyMjMzMA==&mid=2650788957&idx=1&sn=d86b897d738dab5a2865f1f8593fe542&chksm=87cc14e8b0bb9dfeed22f33081f69742a1b7e04c4674444bba70c2bea233b115d115ada380d9&mpshare=1&scene=1&srcid=&sharer_sharetime=1580975167689&sharer_sh,0,,,河北省
邢台,广宗县,,本村中心超市购物,"114.216943,36.858223",,河北日报,https://mp.weixin.qq.com/s?__biz=MzA4NjUyMjMzMA==&mid=2650788957&idx=1&sn=d86b897d738dab5a2865f1f8593fe542&chksm=87cc14e8b0bb9dfeed22f33081f69742a1b7e04c4674444bba70c2bea233b115d115ada380d9&mpshare=1&scene=1&srcid=&sharer_sharetime=1580975167689&sharer_sh,0,,,河北省
邢台,广宗县,,产业路李樊村段赵发俊家具店,"114.676972,37.119147",,河北日报,https://mp.weixin.qq.com/s?__biz=MzA4NjUyMjMzMA==&mid=2650788957&idx=1&sn=d86b897d738dab5a2865f1f8593fe542&chksm=87cc14e8b0bb9dfeed22f33081f69742a1b7e04c4674444bba70c2bea233b115d115ada380d9&mpshare=1&scene=1&srcid=&sharer_sharetime=1580975167689&sharer_sh,0,,,河北省
邢台,宁晋县,,欣岚网吧,"114.924384,37.624567",,河北日报,https://mp.weixin.qq.com/s?__biz=MzA4NjUyMjMzMA==&mid=2650789184&idx=1&sn=5e345c515918178fd5174de97d81a33d&chksm=87cc15f5b0bb9ce3edb28b3763e835e93e2b0d00ee169a842df3c0c790ac70c92512d1b8a16a&mpshare=1&scene=1&srcid=&sharer_sharetime=1580976654951&sharer_sh,0,,,河北省
邢台,宁晋县,,狼爱上羊餐厅,"114.499878,37.075718",,河北日报,https://mp.weixin.qq.com/s?__biz=MzA4NjUyMjMzMA==&mid=2650789184&idx=1&sn=5e345c515918178fd5174de97d81a33d&chksm=87cc15f5b0bb9ce3edb28b3763e835e93e2b0d00ee169a842df3c0c790ac70c92512d1b8a16a&mpshare=1&scene=1&srcid=&sharer_sharetime=1580976654951&sharer_sh,0,,,河北省
邢台,宁晋县,,牛仔城,"114.923737,37.625434",,河北日报,https://mp.weixin.qq.com/s?__biz=MzA4NjUyMjMzMA==&mid=2650789184&idx=1&sn=5e345c515918178fd5174de97d81a33d&chksm=87cc15f5b0bb9ce3edb28b3763e835e93e2b0d00ee169a842df3c0c790ac70c92512d1b8a16a&mpshare=1&scene=1&srcid=&sharer_sharetime=1580976654951&sharer_sh,0,,,河北省
邢台,宁晋县,,南北街,"114.922075,37.619905",,河北日报,https://mp.weixin.qq.com/s?__biz=MzA4NjUyMjMzMA==&mid=2650789184&idx=1&sn=5e345c515918178fd5174de97d81a33d&chksm=87cc15f5b0bb9ce3edb28b3763e835e93e2b0d00ee169a842df3c0c790ac70c92512d1b8a16a&mpshare=1&scene=1&srcid=&sharer_sharetime=1580976654951&sharer_sh,0,,,河北省
邢台,宁晋县,,小马村,"114.927239,37.567711",,河北日报,https://mp.weixin.qq.com/s?__biz=MzA4NjUyMjMzMA==&mid=2650789184&idx=1&sn=5e345c515918178fd5174de97d81a33d&chksm=87cc15f5b0bb9ce3edb28b3763e835e93e2b0d00ee169a842df3c0c790ac70c92512d1b8a16a&mpshare=1&scene=1&srcid=&sharer_sharetime=1580976654951&sharer_sh,0,,,河北省
邢台,宁晋县,,薛庄村,"114.996303,37.62289",,燕赵都市报,http://www.yandunews.com/html/2020/bingli_0209/8.html,0,,,河北省
邢台,宁晋县,,大曹庄隔离点,"114.933893,37.560115",,燕赵都市报,http://www.yandunews.com/html/2020/bingli_0209/8.html,0,,,河北省
邢台,隆尧县,,北柏舍村,"114.773652,37.32336",,河北日报,https://mp.weixin.qq.com/s?__biz=MzA4NjUyMjMzMA==&mid=2650788957&idx=1&sn=d86b897d738dab5a2865f1f8593fe542&chksm=87cc14e8b0bb9dfeed22f33081f69742a1b7e04c4674444bba70c2bea233b115d115ada380d9&mpshare=1&scene=1&srcid=&sharer_sharetime=1580975167689&sharer_sh,0,,,河北省
邢台,隆尧县,,东柏舍村理发店,"114.76407,37.326983",,河北日报,https://mp.weixin.qq.com/s?__biz=MzA4NjUyMjMzMA==&mid=2650788957&idx=1&sn=d86b897d738dab5a2865f1f8593fe542&chksm=87cc14e8b0bb9dfeed22f33081f69742a1b7e04c4674444bba70c2bea233b115d115ada380d9&mpshare=1&scene=1&srcid=&sharer_sharetime=1580975167689&sharer_sh,0,,,河北省
邢台,隆尧县,,北柏舍小学,"114.7762,37.322955",,河北日报,https://mp.weixin.qq.com/s?__biz=MzA4NjUyMjMzMA==&mid=2650788957&idx=1&sn=d86b897d738dab5a2865f1f8593fe542&chksm=87cc14e8b0bb9dfeed22f33081f69742a1b7e04c4674444bba70c2bea233b115d115ada380d9&mpshare=1&scene=1&srcid=&sharer_sharetime=1580975167689&sharer_sh,0,,,河北省
邢台,隆尧县,,东柏舍村,"114.77752,37.317273",,燕赵都市报,http://www.yandunews.com/html/2020/bingli_0209/8.html,0,,,河北省
邢台,隆尧县,,西柏舍启航幼儿园,"114.794728,37.339152",,河北日报,https://mp.weixin.qq.com/s?__biz=MzA4NjUyMjMzMA==&mid=2650788957&idx=1&sn=d86b897d738dab5a2865f1f8593fe542&chksm=87cc14e8b0bb9dfeed22f33081f69742a1b7e04c4674444bba70c2bea233b115d115ada380d9&mpshare=1&scene=1&srcid=&sharer_sharetime=1580975167689&sharer_sh,0,,,河北省
邢台,威县,,贺营镇范营村,"115.307257,37.082396",,河北日报,https://mp.weixin.qq.com/s?__biz=MzA4NjUyMjMzMA==&mid=2650788957&idx=1&sn=d86b897d738dab5a2865f1f8593fe542&chksm=87cc14e8b0bb9dfeed22f33081f69742a1b7e04c4674444bba70c2bea233b115d115ada380d9&mpshare=1&scene=1&srcid=&sharer_sharetime=1580975167689&sharer_sh,0,,,河北省
邢台,内丘县,,八號院火锅鸡饭店,"114.505173,37.293505",,河北日报,https://mp.weixin.qq.com/s/R5kMPbEbWELYaMu42nLu2Q,0,,,河北省
邢台,内丘县,,桥东区天一城魏少东牙科诊所,"114.498747,37.075808",,河北日报,https://mp.weixin.qq.com/s/zXuMrTQR4wdKjaIW_th68Q,0,,,河北省
邢台,巨鹿县,,传奇网吧,"115.021268,37.216833",,河北日报,https://mp.weixin.qq.com/s?__biz=MzA4NjUyMjMzMA==&mid=2650788957&idx=1&sn=d86b897d738dab5a2865f1f8593fe542&chksm=87cc14e8b0bb9dfeed22f33081f69742a1b7e04c4674444bba70c2bea233b115d115ada380d9&mpshare=1&scene=1&srcid=&sharer_sharetime=1580975167689&sharer_sh,0,,,河北省
邢台,巨鹿县,,粥依阁,"115.0378,37.226519",,河北日报,https://mp.weixin.qq.com/s?__biz=MzA4NjUyMjMzMA==&mid=2650788957&idx=1&sn=d86b897d738dab5a2865f1f8593fe542&chksm=87cc14e8b0bb9dfeed22f33081f69742a1b7e04c4674444bba70c2bea233b115d115ada380d9&mpshare=1&scene=1&srcid=&sharer_sharetime=1580975167689&sharer_sh,0,,,河北省
邢台,巨鹿县,,纯歌派对,"115.035848,37.225921",,河北日报,https://mp.weixin.qq.com/s?__biz=MzA4NjUyMjMzMA==&mid=2650788957&idx=1&sn=d86b897d738dab5a2865f1f8593fe542&chksm=87cc14e8b0bb9dfeed22f33081f69742a1b7e04c4674444bba70c2bea233b115d115ada380d9&mpshare=1&scene=1&srcid=&sharer_sharetime=1580975167689&sharer_sh,0,,,河北省
邢台,巨鹿县,,信誉商厦,"115.026095,37.215794",,河北日报,https://mp.weixin.qq.com/s?__biz=MzA4NjUyMjMzMA==&mid=2650788957&idx=1&sn=d86b897d738dab5a2865f1f8593fe542&chksm=87cc14e8b0bb9dfeed22f33081f69742a1b7e04c4674444bba70c2bea233b115d115ada380d9&mpshare=1&scene=1&srcid=&sharer_sharetime=1580975167689&sharer_sh,0,,,河北省
邢台,巨鹿县,,中酷服装城,"115.037317,37.214521",,河北日报,https://mp.weixin.qq.com/s?__biz=MzA4NjUyMjMzMA==&mid=2650788957&idx=1&sn=d86b897d738dab5a2865f1f8593fe542&chksm=87cc14e8b0bb9dfeed22f33081f69742a1b7e04c4674444bba70c2bea233b115d115ada380d9&mpshare=1&scene=1&srcid=&sharer_sharetime=1580975167689&sharer_sh,0,,,河北省
邢台,巨鹿县,,369购物中心,"115.0621,37.2945",,河北日报,https://mp.weixin.qq.com/s?__biz=MzA4NjUyMjMzMA==&mid=2650788957&idx=1&sn=d86b897d738dab5a2865f1f8593fe542&chksm=87cc14e8b0bb9dfeed22f33081f69742a1b7e04c4674444bba70c2bea233b115d115ada380d9&mpshare=1&scene=1&srcid=&sharer_sharetime=1580975167689&sharer_sh,0,,,河北省
邢台,清河县,,双城集乡东尼造型理发店,"114.504575,37.439962",,燕赵都市报,http://www.yandunews.com/html/2020/bingli_0209/8.html,0,,,河北省
秦皇岛,经济技术开发区,,NPB公司,"119.455707,39.931676",,秦皇岛卫健委,https://mp.weixin.qq.com/s/vQVo8zu2Tb55phTBCFaRKA,0,,,河北省
秦皇岛,抚宁区,,抚宁区,,,燕赵都市报,https://mp.weixin.qq.com/s/Cdb_yvLuvTFpzvPH8T6JiQ,0,,,河北省
秦皇岛,开发区,,天成佳境旁利联超市,"119.493245,39.921177",,河北日报,https://mp.weixin.qq.com/s/FxyY0OvaYiJZOeCYbgD1rw,0,,,河北省
秦皇岛,海港区,,海港镇栗园村,"119.518052,39.986088",,秦皇岛日报,https://mp.weixin.qq.com/s/vQVo8zu2Tb55phTBCFaRKA,0,,,河北省
邯郸,邯山区,,美食林新秀超市,"114.505398,36.576089",,燕赵都市报,http://www.yandunews.com/html/2020/bingli_0209/7.html,0,,,河北省
邯郸,邯山区,,和平路老丹兰,"114.487693,36.603713",,燕赵都市报,http://www.yandunews.com/html/2020/bingli_0209/7.html,0,,,河北省
邯郸,邯山区,,浙江商贸城,"114.533093,36.552243",,燕赵都市报,http://www.yandunews.com/html/2020/bingli_0209/7.html,0,,,河北省
邯郸,冀南新区,,阳光超市,"114.446806,36.461033",,河北日报,https://mp.weixin.qq.com/s/zvH_VTz78w_y1Nap991WmQ,1,,,河北省
邯郸,磁县,,中盛国贸广场,"114.373298,36.380516",,河北日报,https://mp.weixin.qq.com/s?__biz=MzA4NjUyMjMzMA==&mid=2650789284&idx=1&sn=98ff3db390dc1b22dd1b85c0e1841b68&chksm=87cc1511b0bb9c073b60a11bbc9998a54a0ad295e7ad7b6d4a980d4b9d6f4be658357fb302b3&mpshare=1&scene=1&srcid=&sharer_sharetime=1581068168354&sharer_sh,0,,,河北省
邯郸,磁县,,国风购物广场,"114.486669,36.604562",,河北日报,https://mp.weixin.qq.com/s?__biz=MzA4NjUyMjMzMA==&mid=2650789284&idx=1&sn=98ff3db390dc1b22dd1b85c0e1841b68&chksm=87cc1511b0bb9c073b60a11bbc9998a54a0ad295e7ad7b6d4a980d4b9d6f4be658357fb302b3&mpshare=1&scene=1&srcid=&sharer_sharetime=1581068168354&sharer_sh,0,,,河北省
邯郸,磁县,,磁县美食林,"114.373296,36.358904",,河北日报,https://mp.weixin.qq.com/s?__biz=MzA4NjUyMjMzMA==&mid=2650789284&idx=1&sn=98ff3db390dc1b22dd1b85c0e1841b68&chksm=87cc1511b0bb9c073b60a11bbc9998a54a0ad295e7ad7b6d4a980d4b9d6f4be658357fb302b3&mpshare=1&scene=1&srcid=&sharer_sharetime=1581068168354&sharer_sh,0,,,河北省
邯郸,磁县,,浙江商贸城,"114.53371,36.552268",,河北日报,https://mp.weixin.qq.com/s?__biz=MzA4NjUyMjMzMA==&mid=2650789284&idx=1&sn=98ff3db390dc1b22dd1b85c0e1841b68&chksm=87cc1511b0bb9c073b60a11bbc9998a54a0ad295e7ad7b6d4a980d4b9d6f4be658357fb302b3&mpshare=1&scene=1&srcid=&sharer_sharetime=1581068168354&sharer_sh,0,,,河北省
邯郸,临漳县,,黄粱梦吕仙祠,"114.492789,36.680812",,河北日报,https://mp.weixin.qq.com/s/zXuMrTQR4wdKjaIW_th68Q,0,,,河北省
邯郸,临漳县,,好又多商场购物,"114.73443,36.183091",,河北日报,https://mp.weixin.qq.com/s/zXuMrTQR4wdKjaIW_th68Q,0,,,河北省
邯郸,临漳县,,成安县大郭庄村,"114.592574,36.381447",,河北日报,https://mp.weixin.qq.com/s/zXuMrTQR4wdKjaIW_th68Q,0,,,河北省
邯郸,临漳县,,国美至诚美术学校,"114.597702,36.324308",,河北日报,https://mp.weixin.qq.com/s/zXuMrTQR4wdKjaIW_th68Q,0,,,河北省
邯郸,临漳县,,临漳砖寨营乡崔庄澡堂,"114.695337,36.174809",,河北日报,https://mp.weixin.qq.com/s/zXuMrTQR4wdKjaIW_th68Q,0,,,河北省
唐山,迁西县,,金厂峪镇刘存寨村,"118.447548,40.285297",,河北日报,https://mp.weixin.qq.com/s?__biz=MzA4NjUyMjMzMA==&mid=2650789284&idx=1&sn=98ff3db390dc1b22dd1b85c0e1841b68&chksm=87cc1511b0bb9c073b60a11bbc9998a54a0ad295e7ad7b6d4a980d4b9d6f4be658357fb302b3&mpshare=1&scene=1&srcid=&sharer_sharetime=1581068168354&sharer_sh,0,,,河北省
唐山,迁西县,,金厂峪镇郭庄户村,"118.447967,40.212917",,河北日报,https://mp.weixin.qq.com/s/g_4VCOuM7hqusovihy6p9w,1,,,河北省
唐山,迁西县,,麻达峪村,"118.447947,40.269433",,河北日报,https://mp.weixin.qq.com/s/g_4VCOuM7hqusovihy6p9w,1,,,河北省
唐山,迁西县,,金厂峪镇河北庄村,"118.425558,40.237577",,河北日报,https://mp.weixin.qq.com/s/g_4VCOuM7hqusovihy6p9w,1,,,河北省
唐山,迁西县,,冀东山货交易市场,,,燕赵都市报,http://www.yandunews.com/html/2020/bingli_0209/13.html,0,,,河北省
唐山,迁西县,,东荒峪镇大寨村,"118.40316,40.173189",,燕赵都市报,http://www.yandunews.com/html/2020/bingli_0209/13.html,0,,,河北省
唐山,迁西县,,渔户寨乡李家口村,"118.394657,40.261451",,河北日报,https://mp.weixin.qq.com/s/mo73WmY2pkzFQMpO15cV_w,0,,,河北省
唐山,迁西县,,金厂峪镇庙岭头,"118.436277,40.236891",,河北日报,https://mp.weixin.qq.com/s?__biz=MzA4NjUyMjMzMA==&mid=2650789284&idx=1&sn=98ff3db390dc1b22dd1b85c0e1841b68&chksm=87cc1511b0bb9c073b60a11bbc9998a54a0ad295e7ad7b6d4a980d4b9d6f4be658357fb302b3&mpshare=1&scene=1&srcid=&sharer_sharetime=1581068168354&sharer_sh,0,,,河北省
唐山,迁西县,,阳光商城,"118.305597,40.149506",,河北日报,https://mp.weixin.qq.com/s?__biz=MzA4NjUyMjMzMA==&mid=2650789284&idx=1&sn=98ff3db390dc1b22dd1b85c0e1841b68&chksm=87cc1511b0bb9c073b60a11bbc9998a54a0ad295e7ad7b6d4a980d4b9d6f4be658357fb302b3&mpshare=1&scene=1&srcid=&sharer_sharetime=1581068168354&sharer_sh,0,,,河北省
唐山,迁西县,,渔户寨乡擦都岭村,"118.405534,40.251437",,河北日报,https://mp.weixin.qq.com/s?__biz=MzA4NjUyMjMzMA==&mid=2650789284&idx=1&sn=98ff3db390dc1b22dd1b85c0e1841b68&chksm=87cc1511b0bb9c073b60a11bbc9998a54a0ad295e7ad7b6d4a980d4b9d6f4be658357fb302b3&mpshare=1&scene=1&srcid=&sharer_sharetime=1581068168354&sharer_sh,0,,,河北省
唐山,迁西县,,擦都岭村,"118.405534,40.251437",,河北日报,https://mp.weixin.qq.com/s/mo73WmY2pkzFQMpO15cV_w,0,,,河北省
唐山,遵化市,,汤泉乡果庄子村,"117.76156,40.203036",,河北日报,https://mp.weixin.qq.com/s?__biz=MzA4NjUyMjMzMA==&mid=2650789511&idx=1&sn=2421038cd68b88d4dc43803f17176b97&chksm=87cc1632b0bb9f2453eb02982848ade9668f6003f60bd1ccca015cba787ed1f8a46e158d0b49&mpshare=1&scene=1&srcid=&sharer_sharetime=1581068189987&sharer_sh,0,,,河北省
唐山,遵化市,,养生馆,,,燕赵都市报,http://www.yandunews.com/html/2020/bingli_0209/13.html,0,,,河北省
唐山,遵化市,,汗蒸休闲馆,,,燕赵都市报,http://www.yandunews.com/html/2020/bingli_0209/13.html,0,,,河北省
唐山,玉田县,,玉田供销大厦,"117.755475,39.883301",,河北日报,https://mp.weixin.qq.com/s/FxyY0OvaYiJZOeCYbgD1rw,0,,,河北省
唐山,迁安市,,迁安一钢厂,,,燕赵都市报,https://mp.weixin.qq.com/s/OYYbawr_Jxl6yCNMtm1Fwg,0,,,河北省
唐山,迁安市,,沙河驿镇某煤场,,,燕赵都市报,http://www.yandunews.com/html/2020/bingli_0209/13.html,0,,,河北省
唐山,迁安市,,沙河驿大集,"118.573382,39.866522",,燕赵都市报,http://www.yandunews.com/html/2020/bingli_0209/13.html,0,,,河北省
唐山,迁安市,,夏官营镇唐钢职工宿舍,"118.686558,39.650418",,唐山发布,https://mp.weixin.qq.com/s/cv282qdn7xnl7zV_t1KzcA,0,,,河北省
唐山,迁安市,,碧桂园小区,"118.697473,39.985405",,河北日报,https://mp.weixin.qq.com/s?__biz=MzA4NjUyMjMzMA==&mid=2650789284&idx=1&sn=98ff3db390dc1b22dd1b85c0e1841b68&chksm=87cc1511b0bb9c073b60a11bbc9998a54a0ad295e7ad7b6d4a980d4b9d6f4be658357fb302b3&mpshare=1&scene=1&srcid=&sharer_sharetime=1581068168354&sharer_sh,0,,,河北省
唐山,迁安市,,迁安衣世界,"118.703835,40.014732",,河北日报,https://mp.weixin.qq.com/s?__biz=MzA4NjUyMjMzMA==&mid=2650789284&idx=1&sn=98ff3db390dc1b22dd1b85c0e1841b68&chksm=87cc1511b0bb9c073b60a11bbc9998a54a0ad295e7ad7b6d4a980d4b9d6f4be658357fb302b3&mpshare=1&scene=1&srcid=&sharer_sharetime=1581068168354&sharer_sh,0,,,河北省
唐山,迁安市,,鹿儿岭,"118.703447,40.013912",,河北日报,https://mp.weixin.qq.com/s?__biz=MzA4NjUyMjMzMA==&mid=2650789284&idx=1&sn=98ff3db390dc1b22dd1b85c0e1841b68&chksm=87cc1511b0bb9c073b60a11bbc9998a54a0ad295e7ad7b6d4a980d4b9d6f4be658357fb302b3&mpshare=1&scene=1&srcid=&sharer_sharetime=1581068168354&sharer_sh,0,,,河北省
唐山,迁安市,,购物中心,"118.704851,40.014537",,河北日报,https://mp.weixin.qq.com/s?__biz=MzA4NjUyMjMzMA==&mid=2650789284&idx=1&sn=98ff3db390dc1b22dd1b85c0e1841b68&chksm=87cc1511b0bb9c073b60a11bbc9998a54a0ad295e7ad7b6d4a980d4b9d6f4be658357fb302b3&mpshare=1&scene=1&srcid=&sharer_sharetime=1581068168354&sharer_sh,0,,,河北省
唐山,迁安市,,吊桥快餐馆,"118.701251,40.013922",,河北日报,https://mp.weixin.qq.com/s?__biz=MzA4NjUyMjMzMA==&mid=2650789284&idx=1&sn=98ff3db390dc1b22dd1b85c0e1841b68&chksm=87cc1511b0bb9c073b60a11bbc9998a54a0ad295e7ad7b6d4a980d4b9d6f4be658357fb302b3&mpshare=1&scene=1&srcid=&sharer_sharetime=1581068168354&sharer_sh,0,,,河北省
唐山,迁安市,,惠民小区,"118.721122,39.984287",,河北日报,https://mp.weixin.qq.com/s?__biz=MzA4NjUyMjMzMA==&mid=2650789284&idx=1&sn=98ff3db390dc1b22dd1b85c0e1841b68&chksm=87cc1511b0bb9c073b60a11bbc9998a54a0ad295e7ad7b6d4a980d4b9d6f4be658357fb302b3&mpshare=1&scene=1&srcid=&sharer_sharetime=1581068168354&sharer_sh,0,,,河北省
唐山,迁安市,,五重安乡黄金寨村,"118.663098,40.181672",,河北日报,https://mp.weixin.qq.com/s?__biz=MzA4NjUyMjMzMA==&mid=2650789284&idx=1&sn=98ff3db390dc1b22dd1b85c0e1841b68&chksm=87cc1511b0bb9c073b60a11bbc9998a54a0ad295e7ad7b6d4a980d4b9d6f4be658357fb302b3&mpshare=1&scene=1&srcid=&sharer_sharetime=1581068168354&sharer_sh,0,,,河北省
唐山,迁安市,,东安悦购城,"118.704257,40.002105",,河北日报,https://mp.weixin.qq.com/s?__biz=MzA4NjUyMjMzMA==&mid=2650789284&idx=1&sn=98ff3db390dc1b22dd1b85c0e1841b68&chksm=87cc1511b0bb9c073b60a11bbc9998a54a0ad295e7ad7b6d4a980d4b9d6f4be658357fb302b3&mpshare=1&scene=1&srcid=&sharer_sharetime=1581068168354&sharer_sh,0,,,河北省
唐山,迁安市,,蔡园镇小石岭村,"118.571613,40.067409",,河北日报,https://mp.weixin.qq.com/s/FxyY0OvaYiJZOeCYbgD1rw,0,,,河北省
唐山,迁安市,,滨中市场,"118.574593,39.992139",,唐山发布,https://mp.weixin.qq.com/s/cv282qdn7xnl7zV_t1KzcA,0,,,河北省
唐山,滦州市,,孟家屯集市,"118.592243,39.865795",,燕赵都市报,http://www.yandunews.com/html/2020/bingli_0209/13.html,0,,,河北省
唐山,滦州市,,九百户镇郭各庄村,"118.547575,39.842139",,燕赵都市报,http://www.yandunews.com/html/2020/bingli_0209/13.html,0,,,河北省
唐山,滦州市,,九百户镇郭各庄村村委会,"118.5467,39.841849",,燕赵都市报,http://www.yandunews.com/html/2020/bingli_0209/13.html,0,,,河北省
唐山,丰南区,,开滦钱营矿,"118.365335,39.597339",,唐山发布,https://mp.weixin.qq.com/s/cv282qdn7xnl7zV_t1KzcA,0,,,河北省
唐山,路南区,,万达购物广场,"118.150899,39.62547",,河北日报,https://mp.weixin.qq.com/s?__biz=MzA4NjUyMjMzMA==&mid=2650788921&idx=1&sn=453b3b352e07b8ceda3d21fab1634332&chksm=87cc148cb0bb9d9a6788e15aa0d63ce1488b17263b78e0aa998b5fa6eb440787ecb413d2db27&mpshare=1&scene=1&srcid=&sharer_sharetime=1580972164289&sharer_sh,0,,,河北省
唐山,路南区,,仁泰里小区南门药店,"118.13557,39.593439",,河北日报,https://mp.weixin.qq.com/s/FxyY0OvaYiJZOeCYbgD1rw,0,,,河北省
唐山,路南区,,唐百集团南湖金地购物广场药店,"118.135262,39.59111",,河北日报,https://mp.weixin.qq.com/s/FxyY0OvaYiJZOeCYbgD1rw,0,,,河北省
唐山,路北区,,新天地美域,"118.12291,39.617569",,河北日报,https://mp.weixin.qq.com/s?__biz=MzA4NjUyMjMzMA==&mid=2650788921&idx=1&sn=453b3b352e07b8ceda3d21fab1634332&chksm=87cc148cb0bb9d9a6788e15aa0d63ce1488b17263b78e0aa998b5fa6eb440787ecb413d2db27&mpshare=1&scene=1&srcid=&sharer_sharetime=1580972164289&sharer_sh,0,,,河北省
